,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
231,False,13,11,1,7,11,0,39.6,0,4,12,3,60.4,0,11,21,True,False,2
232,True,0,7,1,12,13,1,64.7,0,12,19,0,35.3,0,6,8,False,True,0
233,False,12,13,1,0,7,1,35.3,0,6,8,0,64.7,0,12,19,False,False,0
234,True,4,9,0,4,13,0,50.7,0,9,12,3,49.3,1,13,18,False,False,1
235,False,4,13,0,4,9,0,49.3,1,13,18,1,50.7,0,9,12,False,True,3
236,True,12,8,0,4,9,1,42.0,0,6,12,0,58.0,0,11,16,False,False,1
237,False,4,9,1,12,8,0,58.0,0,11,16,1,42.0,0,6,12,True,False,0
238,True,7,6,0,6,9,0,62.6,0,6,13,0,37.4,0,8,10,False,False,1
239,False,6,9,0,7,6,0,37.4,0,8,10,1,62.6,0,6,13,False,False,0
240,True,4,10,1,2,18,0,42.1,0,4,8,3,57.9,0,9,14,True,False,0
241,False,2,18,0,4,10,1,57.9,0,9,14,0,42.1,0,4,8,False,False,3
242,True,9,6,0,7,10,0,37.5,0,6,10,1,62.5,0,10,15,False,True,1
243,False,7,10,0,9,6,0,62.5,0,10,15,1,37.5,0,6,10,False,False,1
244,True,7,14,1,2,11,0,59.7,0,5,8,1,40.3,0,3,12,True,True,1
245,False,2,11,0,7,14,1,40.3,0,3,12,1,59.7,0,5,8,False,False,1
246,True,7,12,0,2,15,2,51.0,0,6,11,3,49.0,0,12,19,False,False,2
247,False,2,15,2,7,12,0,49.0,0,12,19,2,51.0,0,6,11,True,True,3
248,True,9,15,0,5,9,1,33.2,0,10,16,0,66.8,0,11,19,False,True,2
249,False,5,9,1,9,15,0,66.8,0,11,19,2,33.2,0,10,16,True,False,0
250,True,6,9,0,11,16,0,57.7,0,7,11,3,42.3,0,1,5,False,False,0
251,False,11,16,0,6,9,0,42.3,0,1,5,0,57.7,0,7,11,False,False,3
252,True,4,12,1,3,14,0,50.9,0,3,8,2,49.1,0,10,17,True,True,2
253,False,3,14,0,4,12,1,49.1,0,10,17,2,50.9,0,3,8,False,False,2
254,True,7,6,0,6,10,0,50.5,0,14,21,0,49.5,0,8,17,False,False,1
255,False,6,10,0,7,6,0,49.5,0,8,17,1,50.5,0,14,21,False,False,0
256,True,4,9,1,2,10,0,40.6,0,6,10,2,59.4,0,13,25,True,True,1
257,False,2,10,0,4,9,1,59.4,0,13,25,1,40.6,0,6,10,False,False,2
258,True,8,10,0,3,5,0,44.9,0,6,11,0,55.1,0,7,15,False,True,1
259,False,3,5,0,8,10,0,55.1,0,7,15,1,44.9,0,6,11,False,False,0
260,True,5,10,0,8,15,0,49.8,0,9,13,3,50.2,0,8,13,False,False,1
261,False,8,15,0,5,10,0,50.2,0,8,13,1,49.8,0,9,13,False,False,3
262,True,10,10,0,2,11,0,40.3,0,7,8,0,59.7,0,13,17,False,False,3
263,False,2,11,0,10,10,0,59.7,0,13,17,3,40.3,0,7,8,False,False,0
264,True,6,15,1,6,9,1,57.4,0,9,12,1,42.6,0,10,14,False,False,2
265,False,6,9,1,6,15,1,42.6,0,10,14,2,57.4,0,9,12,False,False,1
266,True,5,7,1,5,9,0,33.9,0,3,9,1,66.1,0,13,23,True,True,1
267,False,5,9,0,5,7,1,66.1,0,13,23,1,33.9,0,3,9,False,False,1
268,True,3,11,1,7,7,1,42.2,0,5,9,1,57.8,0,2,8,False,False,1
